841.450012,809.6750047,819.531265,813.7898356,809.8512569,822.2150042,835.9023575,838.0965755,846.9193406,850.0826732,861.8556388,871.5613566,881.8144551,892.2780242,904.781294,913.7582646,922.3894136,933.448667,940.6837514,1
864.275009,845.5666773,816.64063,822.6770139,816.5845862,812.2510783,823.0092232,835.5348121,837.6974184,846.0622106,849.2136312,860.5031343,869.9434539,879.9579362,890.218851,902.4690727,911.3803366,919.9655943,930.8948588,0
858.5,862.0388962,847.0750095,821.118505,825.0447352,818.8755644,814.337663,823.8298039,835.3648312,837.4608766,845.4000821,848.5099202,859.3475535,868.5238906,878.298456,888.3523443,900.350575,909.1808177,917.7058148,0
846.300003,856.5777791,860.4604237,847.924009,824.4140329,827.0077334,820.8684634,816.2229851,824.6843241,835.361004,837.3686512,844.9113186,847.9584465,858.3721613,867.2878274,876.8231145,886.6676464,898.4159189,907.152777,1
864.087509,853.1944478,858.9302101,861.5143399,850.001953,828.0916208,829.5262989,823.2941902,818.4756872,825.9898819,835.8468929,837.7012405,844.8327042,847.769217,857.7571046,866.394426,875.6738368,885.2924796,896.7801231,1
903.649994,870.8694491,858.5395851,861.5961676,863.0952832,852.2404497,831.5871996,832.1048587,825.7812715,820.8031044,827.4827393,836.5903273,838.2702847,845.002524,847.8076644,857.3833304,865.7399519,874.7597015,884.1468557,0
891.162476,899.733324,873.5208346,861.6676666,863.3829164,864.2571811,854.0275808,834.5102267,834.366373,828.018098,822.940693,828.9157239,837.3657631,838.8831547,845.2496318,847.9253797,857.1165096,865.2041927,873.9727165,0
862.512482,883.2416453,894.046865,873.1426662,862.5883323,863.8414787,864.5195643,854.9942692,836.5922039,836.0310003,829.7561732,824.6653735,830.0732743,837.9702678,839.3599888,845.4098611,847.9758215,856.8214579,864.6637331,0
824.1875,853.3249853,875.068731,887.5554901,870.900832,861.8746923,863.144887,863.9044272,855.1403422,837.8383671,837.0523754,830.937651,825.9122346,830.8759449,838.3178292,839.6197819,845.4042206,847.8856813,856.4271351,0
801.4375,820.3472222,846.9062375,868.3729829,881.676796,868.1986716,860.5294177,861.9547139,862.8799843,854.8408069,838.5674614,837.6649146,831.7495025,826.8311968,831.4362375,838.49377,839.7333435,845.289594,847.7032723,1
807.649994,803.0805529,818.4697902,842.4829881,863.124706,876.6831706,865.5683679,859.016889,860.6117419,861.708663,854.3238644,838.9877156,838.0283901,832.3244244,827.532372,831.8389501,838.5638691,839.7565193,845.1117392,1
811.937485,808.0777724,803.9854139,817.1378317,839.0594335,858.780359,872.3282421,863.0354623,857.4146997,859.1755501,860.4388436,853.6442178,839.1625726,838.1876085,832.699851,828.0460387,832.102527,838.5377929,839.6961933,0
810.087509,812.2138776,808.8114536,804.9503307,816.4009705,836.5182892,855.2804694,868.637449,860.7539156,855.8910489,857.7873095,859.1914767,852.9175899,839.2066232,838.2364298,832.9581642,828.4439439,832.2848039,838.4622782,1
820.237503,812.7416753,813.3791582,809.9791629,806.1599978,816.2110359,834.7363152,852.5388117,865.5857036,858.7961213,854.5417945,856.5338476,858.0456568,852.2244172,839.2036701,838.2457056,833.1634205,828.7833209,832.4329388,1
825.012512,820.0361158,813.7187588,813.901327,810.6965249,807.0289779,816.0276254,833.2291936,850.1639302,862.8766724,856.978736,853.2388753,855.3112767,856.9161685,851.5004302,839.1086445,838.1738764,833.2800272,829.0326549,0
810.887512,821.9916787,819.0958391,813.8870089,813.9774954,811.0439606,807.5862936,815.7794945,831.8737742,848.0341512,860.4136857,855.258774,851.9618637,854.1040805,855.7915252,850.7424465,838.9273001,838.0244204,833.3120259,0
807.000015,810.3750133,820.0718878,818.2566737,813.8558428,813.9307113,811.2462788,807.9939899,815.5370455,830.6798776,846.1389442,858.1880767,853.6558514,850.7397395,852.939177,854.6970411,849.9785144,838.6917914,837.8250745,0
799.475021,803.0333487,807.6406388,817.1355131,816.4416745,812.935622,813.2089046,810.8732362,807.9045915,814.9778931,829.3444019,844.2063627,855.9652039,851.9861281,849.4206544,851.6837584,853.5158784,849.1085927,838.3179519,0
768.062515,793.233354,799.053141,804.5485144,814.0045969,814.2428658,811.5538272,812.0918668,810.1274134,807.4682244,814.190847,827.9096258,842.2546329,853.7546349,850.2694172,848.026706,850.3565744,852.2643504,848.1499132,0
