32.13367087,22.1226998,34.83676582,49.04691002,59.57496129,64.40808788,61.54443817,59.69971134,59.39006484,60.01109735,59.88602396,60.81159211,58.75937582,54.74389736,1
57.33735568,39.35690601,31.35537412,38.79130696,50.52128467,58.91100748,60.46784511,58.83280312,59.11550873,59.30627121,60.54333778,60.64224373,61.00442183,58.6669419,1
35.21940165,38.94531276,25.88335216,24.50286405,35.88532392,46.56780049,53.90201345,54.87858185,55.63776663,56.76256582,57.88330647,59.30490489,59.20790209,59.33522983,0
15.20614074,30.77081852,29.65616064,19.66821707,26.54705058,35.48338307,44.06980453,50.0659556,52.35882409,53.85539719,55.84381684,57.05118237,58.15337195,58.06039705,0
35.07621217,19.62129913,30.04837308,23.88794075,23.51940885,28.13816776,34.8608301,43.307073,48.37952725,51.16137272,53.60187355,55.48019868,56.27177769,57.39787984,0
38.97562532,32.11512107,21.31310741,24.55371298,23.19893061,25.34832582,28.26338631,34.92421719,42.21665085,47.47121009,51.07269379,53.4157769,54.76187227,55.59701072,1
20.19375612,26.95724498,21.29784396,17.40008861,19.98448414,21.84283877,22.56979241,26.54698494,33.01408667,40.6650606,46.58680468,50.25486234,52.00903513,53.3416978,0
41.74819406,39.68091996,28.5554449,26.28868425,19.69272835,20.41476237,22.89456685,24.5011909,27.96321144,33.91742161,41.68188803,47.34547582,50.16501307,51.73785574,1
76.64562719,51.98254948,41.79704375,36.3539442,31.05185426,22.19286655,23.26816281,25.73099985,27.42052705,30.02776756,36.20641548,43.40712155,48.1535983,50.54567367,1
75.062535,76.01235551,54.49219162,46.74118771,40.70912127,33.08016246,27.4894587,29.93191983,32.00930632,32.20033429,35.54252529,40.10988535,45.96376984,50.09207888,1
54.7728628,68.86931019,67.87507114,53.91856974,46.4630991,39.9565717,34.8392988,31.74947722,33.69808193,34.808315,34.98454652,38.17398634,42.09610743,47.55525793,0
36.82652022,54.67663961,67.05514887,65.10523742,52.48623515,44.92453929,41.06900003,36.59227386,35.3590742,36.36618684,36.7886498,37.6780701,40.31626079,43.95632203,0
28.41823225,38.66502557,55.21065002,63.63478535,61.35337533,49.67241393,46.26449384,41.80715341,39.42722179,37.30272422,37.97767541,37.74677081,39.65088978,42.10391297,0
14.02157534,25.0310707,36.84863436,50.42389956,56.93830356,53.35326115,47.20097489,43.77048387,40.64118536,38.66074257,36.69089517,36.42632506,37.89830247,39.78761125,0
13.88893237,17.97974082,25.76926813,37.58326413,47.4191093,51.07407942,50.97304055,46.08695508,42.82201636,40.14055816,37.8550738,35.55686144,35.9160871,38.42438764,0
35.03099324,16.85161476,19.60698797,29.34656553,37.65313537,47.13969754,49.66723675,48.92820643,44.65063064,40.94072431,38.85148913,36.2991042,34.40762645,36.28976712,0
32.9626117,20.2733439,14.1121081,19.35417465,28.86280048,37.11764612,45.34550701,46.52948027,45.33968199,40.38704029,37.55358584,34.96452774,33.35566138,32.36382775,0
39.65050289,26.68940189,21.61071135,15.66732502,22.15015518,31.22031445,38.00879797,43.93336543,44.30170888,42.05587307,37.24940692,34.62867889,32.91704069,31.57981277,1
71.41267526,45.15820481,34.77681478,28.0939186,20.49297567,28.27274093,35.1660485,39.57992484,43.77839234,43.73128881,40.29015931,35.74265744,33.56240536,32.37922467,1
44.89292429,42.82245334,32.62644815,27.35097727,21.23526964,20.91076575,28.24941988,33.41408361,36.58523828,40.3436572,39.32762612,35.3689618,32.30890098,30.84617954,0
9.871704225,33.0067927,31.48312454,24.49001969,19.70762568,17.51798553,21.31829762,26.88389149,30.78973792,33.51138369,37.2222792,34.23857767,31.73728393,29.14820918,0
10.20520069,8.045314114,23.78553573,23.55705625,17.09959881,16.06036599,17.67724858,20.65466902,24.86059539,28.19930559,30.91954054,32.48334285,30.09818447,28.58385562,0
21.87575505,14.96912981,12.66914202,22.1998791,18.54439338,15.7373708,15.45845308,18.69008824,20.15679267,23.63561355,26.71586816,29.36628277,29.02983398,27.57810585,0
