19.14627236,7.955046487,15.97997146,15.85233082,13.26122963,12.98099437,12.6314484,12.6314484,12.6314484,12.6314484,11.85377725,10.7611141,10.08789233,9.493945392,0
28.39546566,4.940414663,28.39546566,28.39546566,28.39546566,27.38281925,26.97060358,26.44920351,26.44920351,26.44920351,26.44920351,25.25947564,23.514995,22.39523333,0
55.45359547,4.275828966,55.45359547,55.45359547,55.45359547,55.45359547,53.47599506,52.67097778,51.65273392,51.65273392,51.65273392,51.65273392,49.32931056,45.92250875,1
44.99762824,34.60452153,44.62188075,44.62188075,44.62188075,44.62188075,44.62188075,43.03056374,42.38278996,41.56343902,41.56343902,41.56343902,41.56343902,39.69384843,0
81.79235458,68.35443038,60.22640604,60.22640604,60.22640604,60.22640604,60.22640604,60.22640604,58.07859642,57.20429247,56.09840984,56.09840984,56.09840984,56.09840984,1
40.30259032,41.37258105,53.18228869,48.7924483,48.7924483,48.7924483,48.7924483,48.7924483,48.7924483,47.05239943,46.34408172,45.44815044,45.44815044,45.44815044,0
71.64434429,79.02541737,58.73453226,67.63754464,53.84906113,53.84906113,53.84906113,53.84906113,53.84906113,53.84906113,51.92868203,51.14695771,50.15817645,50.15817645,1
40.12979459,48.64895454,61.68915625,61.68915625,69.95470939,54.6596317,54.6596317,54.6596317,54.6596317,54.6596317,54.6596317,52.71034582,51.91685448,50.91318946,0
67.78932477,27.80758773,72.76420299,67.05915812,67.05915812,74.16613495,56.13283623,56.13283623,56.13283623,56.13283623,56.13283623,56.13283623,54.13101255,53.31613477,1
89.03095803,26.6738385,89.03095803,90.00863187,90.00863187,90.00863187,91.47687138,77.16981132,77.16981132,77.16981132,77.16981132,77.16981132,77.16981132,74.41776162,1
88.46324752,7.551044898,91.31281982,91.31281982,91.86096098,91.86096098,91.86096098,92.74563913,94.58565132,94.58565132,94.58565132,94.58565132,94.58565132,94.58565132,1
36.35747783,8.764415007,77.90329231,77.90329231,77.90329231,79.2975439,79.2975439,79.2975439,81.54781087,86.81055547,86.81055547,86.81055547,86.81055547,86.81055547,0
14.40990807,16.04955797,28.3491656,46.04688715,46.04688715,46.04688715,49.45120488,49.45120488,49.45120488,54.94563913,68.33961358,68.33961358,68.33961358,68.33961358,0
13.57035588,28.39546566,6.782418357,6.782418357,28.44086301,28.44086301,28.44086301,32.95608049,32.95608049,32.95608049,40.24346304,58.13131019,58.13131019,58.13131019,0
50.69698585,55.45359547,26.312187,23.18913245,23.18913245,41.03559332,41.03559332,41.03559332,44.7561122,44.7561122,44.7561122,50.76088261,65.43397132,65.43397132,1
63.97772552,44.62188075,63.97772552,40.03480452,35.6865721,35.6865721,46.04688715,46.04688715,46.04688715,49.45120488,49.45120488,49.45120488,54.94563913,68.33961358,1
6.461077778,85.86835566,6.461077778,6.461077778,4.045196522,3.606182946,3.606182946,19.07164019,19.07164019,19.07164019,24.17803415,24.17803415,24.17803415,32.41955217,0
23.9512037,40.30259032,21.87365226,21.87365226,21.87365226,14.27003904,12.81920004,12.81920004,21.87020621,21.87020621,21.87020621,26.80001707,26.80001707,26.80001707,0
46.20122065,58.73453226,27.88103675,27.88103675,27.88103675,27.88103675,18.18916558,16.33986786,16.33986786,25.02536251,25.02536251,25.02536251,29.75609024,29.75609024,0
31.75003,66.93734925,29.03666284,26.51799358,26.51799358,26.51799358,26.51799358,17.29993688,15.5410473,15.5410473,24.30947455,24.30947455,24.30947455,29.08537317,1
8.637482235,67.78932477,6.400024,4.266682667,3.902453659,3.902453659,3.902453659,3.902453659,2.5600096,2.302166906,2.302166906,11.6184565,11.6184565,11.6184565,0
74.85890588,89.03095803,50.904056,50.904056,33.93603733,31.03905854,31.03905854,31.03905854,31.03905854,20.3616224,18.31081151,18.31081151,26.10054556,26.10054556,1
