0,0,0,3.308938912,2.89917721,2.483363664,6.289906871,5.875177702,9.324924678,13.897972,12.38807613,12.1277675,10.6387464,10.48826056,0
69.95241319,41.0544238,36.93113651,33.13371726,34.62957708,31.60917518,28.27467419,30.35545026,28.84232591,30.83173356,33.52494223,30.64157744,30.12961594,27.11231601,1
71.41261768,54.64910864,35.2596396,32.1744623,29.25356791,30.65456161,28.26383162,25.56769052,27.52570589,26.27573198,28.15816212,30.72155841,28.28271057,27.84597749,0
59.02702231,79.75167339,65.51691669,46.19960856,42.78987699,39.46603659,40.49468885,37.75434967,34.58941222,36.10637931,34.65305943,36.13629568,38.17002606,35.44238296,1
57.71228094,41.20529127,65.70730636,55.7310484,41.1094776,38.38756966,35.69092322,36.68080315,34.41791712,31.76801621,33.22409657,31.98957867,33.4171105,35.38259266,0
30.66366206,64.37475124,48.13108135,68.18505191,58.47406512,43.84561231,41.0688803,38.30096798,39.2126976,36.8846027,34.14366134,35.5011222,34.22536127,35.56150012,1
100,33.912118,65.25231372,49.09235104,68.54931597,58.88246668,44.26074256,41.47713902,38.69978054,39.59984769,37.26285751,34.5091763,35.85176425,34.57015639,0
100,100,39.09796942,66.74132273,50.75119659,69.19044111,59.60452604,44.9997311,42.20484249,39.41157138,40.29100745,37.93884891,35.16321173,36.47938707,1
100,100,100,71.27963223,79.36698877,66.39020033,76.13685476,67.70337408,53.75486561,50.91963285,48.02889767,48.6773025,46.21449545,43.25539401,1
100,100,100,100,80.02005065,84.30084712,73.38660364,79.89038596,72.30083778,59.13957229,56.36649882,53.50363157,54.02330632,51.56175916,1
69.13534338,83.18094915,83.70038987,83.97273629,85.4856398,70.4486358,76.16943248,67.14647614,74.64841894,67.98060165,56.21725757,53.70565007,51.10044708,51.62269532,0
0,39.88797757,59.43353462,60.33667566,60.81664971,63.56702616,54.85976798,61.96925602,55.86210715,64.58160805,59.53007329,50.31121098,48.29012299,46.17347909,0
0,0,32.32927685,51.33396732,52.27262509,52.77380321,55.6772892,48.88179854,56.18076701,51.11462082,60.10214656,55.70320455,47.55034448,45.74099919,0
41.70336317,20.29537026,16.68912575,40.40763878,55.65694913,56.43758996,56.85549629,59.29172801,52.57840691,58.92543302,53.9163178,61.98823713,57.65071935,49.53154408,1
100,50,26.25082769,21.87682138,43.10985754,57.17071694,57.89940694,58.28986232,60.57108112,53.90471785,59.92420842,54.94376166,62.69001407,58.37880752,1
15.66688272,39.49197434,28.31128782,18.72110952,16.38482574,34.65179003,48.29589798,49.04099385,49.44186608,51.80690719,46.85120392,52.988483,49.05638248,57.02309004,0
9.399420985,22.45173459,43.06597786,31.39850695,21.06992218,18.50726364,35.95539862,49.11538576,49.83721477,50.22570557,52.51964492,47.56305033,53.54628513,49.61647821,0
100,18.0805001,28.90073831,46.62065802,34.5749848,23.56035369,20.77451728,37.36411022,50.0086858,50.70556681,51.08077425,53.29833146,48.34307217,54.15949705,0
81.50659321,89.26641991,17.69578715,28.36551455,45.96944643,34.21551736,23.39288254,20.64419957,37.1785622,49.81028015,50.5071897,50.88244442,53.1007376,48.18045574,1
0,19.05050374,30.75169991,12.84905548,21.3546654,36.84555304,28.8906761,20.77499751,18.57821154,34.17038786,46.53717464,47.23138489,47.60571163,49.82606544,0
53.29566841,51.92761167,56.81342405,60.38466459,33.60160373,38.65622356,48.50790715,39.61452725,29.74657996,26.92351535,39.73471175,50.26645624,50.86774013,51.19241247,1
100,62.78623398,61.49532878,64.6945717,67.11787801,40.39347851,44.49888254,52.68856802,43.67888589,33.35778993,30.34001552,42.07750998,51.87287852,52.43616608,1
100,100,75.91164064,74.89398057,76.29459182,77.41229513,53.22357031,55.78988055,61.14715523,52.28966807,41.43063141,38.10006681,47.54542361,55.709033,1
66.93547759,73.54041592,81.33303778,64.64819126,63.90864823,65.64095186,67.04399216,48.10837138,50.69534525,56.1851295,48.61791408,39.09144595,36.11283431,45.42708594,0
1.426078526,67.092888,73.64131522,81.3833134,64.72391374,63.98507231,65.71022268,67.10772643,48.18042135,50.76039492,56.23650737,48.67005874,39.14115646,36.16100583,0
7.982829663,1.224750961,63.60262443,70.54063814,78.93282062,63.16437064,62.46051189,64.21785103,65.6443772,47.4214535,50,55.48651974,48.10730144,38.77636137,0
0,0.871681617,0.543941937,43.52749448,51.3661115,62.30141578,52.0461734,51.5673543,53.45462839,55.00963064,41.61025017,44.13807139,49.61969869,43.63428874,0
13.84910592,12.62253307,13.28877951,8.702240282,46.25450817,53.40227177,63.53648636,53.36573387,52.88816393,54.67580535,56.15157658,42.73827226,45.17140273,50.46171074,0
48.920411,12.09947811,11.15265269,11.75174999,8.015698443,44.03427587,51.16557002,61.43493768,51.87526252,51.42388369,53.21793986,54.70185262,41.89322294,44.31547638,0
0,9.402116565,5.932399446,5.695330635,6.021138978,4.860432273,31.56635671,38.05132492,48.29142499,42.18121039,41.88228322,43.64253039,45.11693986,36.03095063,0
26.15383669,23.99999435,29.55603005,20.31666869,19.6247008,19.86149044,16.50121676,37.80338011,43.20680651,51.93347748,45.77034197,45.46598064,47.01873743,48.32382886,1
100,48.10807772,45.25421161,48.19734735,36.11846157,35.12554257,35.2798944,30.29725045,45.79492787,49.94533458,56.84989492,50.71895562,50.41227787,51.69945934,1
36.14615243,47.80833786,31.54237464,30.28995575,32.84374128,26.74809253,26.19962685,26.33067513,23.45212642,37.32326381,41.29074518,48.14977388,43.67796069,43.45032986,0
0,28.37586262,39.06478993,27.48383107,26.52809087,28.89618093,24.07011633,23.62506235,23.74737666,21.38056265,34.57994244,38.43463244,45.18436307,41.22374757,0
0,0,24.15813016,34.01275414,24.88350425,24.09747332,26.32633478,22.26010353,21.87893685,21.99481437,19.9494077,32.63197793,36.39031198,43.0319661,0
0.470316123,0.211330881,0.092524373,24.21136198,34.05305486,24.91707253,24.13032186,26.35728286,22.28771759,21.90621131,22.022008,19.97472002,32.64990595,36.40629569,0
