854.3666787,841.7083433,836.3550108,832.2600096,828.9261996,827.6071514,827.870841,828.4755628,829.6509154,830.9643998,832.7718004,937.9993888,925.5205321,916.4613691,910.0063543,905.4195855,902.2509367,900.2602826,899.1142547,1
863.5666707,858.6833393,850.225006,845.2366739,841.042864,837.4446497,835.4722289,834.8966728,834.7527332,835.2090962,835.8929536,940.4345732,926.9468473,916.995005,909.6726238,904.4181863,900.6770231,898.1077822,896.5342544,0
851,854.2833353,853.2100036,848.4833373,845.1690528,842.032148,839.1236164,837.3777831,836.7336414,836.460611,836.7153891,940.5512393,926.3705309,915.7722772,907.8527822,901.9842699,897.7751593,894.800004,892.797004,0
848.4666747,850.600006,852.650006,852.2066731,848.9738158,846.4267926,843.8472289,841.3388956,839.7090975,838.9780365,838.574365,942.177784,927.2363216,915.9836419,907.4456403,900.9989563,896.1947256,892.7533382,890.3400048,1
887.2333373,877.1083373,872.6600036,870.350004,867.5047665,863.1678619,859.6097276,856.2277831,853.0500055,850.7159145,849.2506463,952.8833391,936.809479,924.3063687,914.6841318,907.2440607,901.5301289,897.2033379,894.0530044,1
900.149984,892.2916567,885.2049928,880.8899944,878.0642817,874.9660689,870.7638872,867.1577772,863.7045455,860.4333339,857.8903855,961.8160506,944.6994751,931.4286377,920.8833347,912.623428,906.1378898,901.0888906,897.2180017,0
880.849976,886.37498,884.4149844,881.0033205,878.5214177,876.6982053,874.4402704,871.131105,868.1472679,865.1871172,862.305125,966.1635773,948.6684185,934.8677252,923.9583314,915.143355,908.1487563,902.5977766,898.2399991,0
845.699992,856.549988,864.724988,867.0266563,867.0738004,866.9535633,866.8208263,866.0022164,864.0618132,862.1643899,860.1198684,963.9388858,946.4289448,932.7931796,921.836903,913.0559424,905.8757749,900.137221,895.562999,0
810.75,822.849996,833.9299928,843.149992,847.876183,850.3053503,852.0749937,853.4566611,854.0018134,853.3848443,852.6006376,956.6586387,939.779471,926.4613615,915.9305537,907.3527956,900.4161476,894.6999987,890.1234989,0
803.8333333,808.25,816.0099976,824.5366619,832.46428,837.3446373,840.4041613,842.8099949,844.7827227,845.9598445,846.0564067,950.3407375,934.4194709,921.502725,911.1329346,902.8321662,895.9934768,890.4236098,885.8049988,1
810.8166507,808.5916547,810.2899904,815.1233237,821.3404659,827.685704,832.0124903,834.9933243,837.4536279,839.5439316,840.9429416,945.2586347,930.1526253,917.9099943,907.7690426,899.5083871,892.8279461,887.2699962,882.7162464,1
809.5833333,809.2583313,808.2349976,809.4266643,813.0023775,817.9303524,823.2444391,827.1499947,830.0309039,832.4946919,834.644867,939.4277729,924.9868377,913.4545416,903.9150759,895.8727243,889.2440967,883.8422198,879.3129978,0
814.0666707,813.4166667,812.4549988,811.2399984,811.661903,814.0642831,817.779163,822.0455513,825.3499956,827.9007532,830.1493547,934.8956744,921.4226274,910.2954507,901.2380919,893.6122347,887.082606,881.6447198,877.1829978,1
825.2166747,821.6333413,819.7300048,818.0366699,816.3714309,816.0464303,817.4277784,820.0633328,823.3463623,825.991665,828.1006392,932.4845657,919.3194715,908.8468162,899.9976172,892.6741244,886.4108682,880.9727766,876.400249,1
818.0333453,818.8333433,817.9600096,817.3033405,816.4404819,815.3910761,815.2472262,816.4322252,818.6790927,821.5303039,823.9083338,927.8234569,914.795263,904.7463634,896.6059522,889.58986,883.7049689,878.603889,874.1205002,0
808.2833453,812.1166787,813.7800108,814.0400104,814.130961,813.8803644,813.3486174,813.4377834,814.5718228,816.5992459,819.1717975,922.7833357,909.9000019,899.9868197,892.232541,885.8583929,880.2667714,875.5238902,871.3635013,0
808.3333533,808.8416847,811.0300168,812.3200152,812.7143,812.9482267,812.8847332,812.5588988,812.7036453,813.7098563,815.4916733,918.7358088,906.0742161,896.1954595,888.4837345,882.3853187,877.3102522,872.7863925,868.9115035,0
782.9333493,789.0166827,793.1850156,797.2533485,800.1428714,801.960728,803.3375123,804.247789,804.7663739,805.5363731,806.939111,908.8203787,896.7726388,887.4777337,880.1325455,874.3625927,869.7869614,865.9513936,862.4777544,0
765.3333533,773.0416867,778.6700192,783.1733517,787.5095415,790.8946596,793.3361271,795.3000147,796.7754681,797.8303156,799.0153963,899.5333453,887.3531685,878.5513731,871.690088,866.2255324,861.9288894,858.5308403,855.6712566,0
